episode,return,length,timesteps
2440,0.02554165944457054,99,469932
2441,-0.000759471207857132,65,469997
2442,-0.0452306903898716,95,470092
2443,-0.010030336678028107,55,470147
2444,-0.003296647220849991,67,470214
2445,0.01750553771853447,139,470353
2446,0.0046516843140125275,78,470431
2447,-0.02983097732067108,77,470508
2448,-10.060147285461426,734,471242
2449,-0.014398327097296715,60,471302
2450,-0.013801978901028633,60,471362
2451,-13.659750938415527,745,472107
2452,-0.04586544260382652,138,472245
2453,-0.04498617723584175,80,472325
2454,-0.04562780633568764,94,472419
2455,-0.04523094743490219,73,472492
2456,0.03740227594971657,131,472623
2457,-0.02300707995891571,60,472683
2458,-0.04552163928747177,119,472802
2459,-19.207786560058594,991,473793
2460,0.07427796721458435,143,473936
2461,-0.04496588185429573,123,474059
2462,-0.04468729346990585,51,474110
2463,-0.03532534837722778,105,474215
2464,0.013522502034902573,96,474311
2465,-0.045846354216337204,141,474452
2466,-0.013212492689490318,56,474508
2467,-0.021107416599988937,67,474575
2468,0.016446005553007126,87,474662
2469,-0.01935405470430851,61,474723
2470,0.0025063082575798035,78,474801
2471,-0.020237475633621216,66,474867
2472,0.013936273753643036,99,474966
2473,-0.005374331027269363,79,475045
2474,-0.0447048544883728,53,475098
2475,-0.01676056534051895,107,475205
2476,-0.04471224918961525,112,475317
2477,-0.04531311243772507,124,475441
2478,-4.874281883239746,507,475948
2479,-0.0007445216178894043,59,476007
2480,-0.010332822799682617,67,476074
2481,-0.044690899550914764,55,476129
2482,-0.01306900754570961,56,476185
2483,-0.045744407922029495,82,476267
2484,-0.04536251723766327,127,476394
2485,-8.741124153137207,666,477060
2486,-0.04500407725572586,126,477186
2487,0.08572962880134583,129,477315
2488,0.020549390465021133,99,477414
2489,-0.0080769844353199,102,477516
2490,-0.04625248908996582,130,477646
2491,0.04291810840368271,111,477757
2492,0.004823744297027588,85,477842
2493,-0.04530829191207886,90,477932
2494,-0.044874440878629684,143,478075
2495,-0.0024382509291172028,67,478142
2496,0.013058684766292572,77,478219
2497,0.006420828402042389,79,478298
2498,0.013649720698595047,104,478402
2499,-0.018249133601784706,49,478451
2500,-1.6726789474487305,366,478817
2501,0.02750193327665329,132,478949
2502,-0.0025419294834136963,60,479009
2503,-0.024708647280931473,117,479126
2504,-0.007238674908876419,56,479182
2505,-1.2471190690994263,365,479547
2506,-0.045468807220458984,90,479637
2507,-0.007236193865537643,49,479686
2508,-2.148120403289795,412,480098
2509,-3.1553282737731934,378,480476
2510,-27.88027000427246,1282,481758
2511,-0.0423697791993618,90,481848
2512,-0.046011876314878464,93,481941
2513,0.006710585206747055,141,482082
2514,-0.04483673349022865,80,482162
2515,-5.860708713531494,538,482700
2516,-0.610913097858429,363,483063
2517,-0.04576694592833519,130,483193
2518,-0.021580521017313004,57,483250
2519,0.0664292648434639,311,483561
2520,0.057355064898729324,303,483864
2521,-0.04508873447775841,131,483995
2522,-0.03754081204533577,83,484078
2523,0.012187805026769638,126,484204
2524,-0.046717364341020584,129,484333
2525,0.04312930256128311,129,484462
2526,-0.0014925673604011536,85,484547
2527,-0.046863798052072525,126,484673
2528,0.011661376804113388,100,484773
2529,0.03728167340159416,134,484907
2530,-0.009432513266801834,85,484992
2531,-0.04608345031738281,168,485160
2532,-0.03700118884444237,120,485280
2533,-0.0449463352560997,55,485335
2534,0.07832309603691101,165,485500
2535,-0.013660157099366188,91,485591
2536,-9.268136024475098,670,486261
2537,-0.019766872748732567,60,486321
2538,-0.015292089432477951,76,486397
2539,-0.00846923142671585,81,486478
2540,-0.04511168599128723,124,486602
2541,-0.045125819742679596,64,486666
2542,-0.02139992080628872,51,486717
2543,-0.04616639390587807,82,486799
2544,-0.04518001526594162,74,486873
2545,0.00903705507516861,83,486956
2546,-0.044945795089006424,74,487030
2547,-0.013040129095315933,74,487104
2548,-0.04051992669701576,146,487250
2549,0.06900903582572937,139,487389
2550,0.013279441744089127,91,487480
2551,0.028495226055383682,124,487604
2552,0.07868742197751999,157,487761
2553,-0.04647577553987503,157,487918
2554,-0.014861393719911575,51,487969
2555,-0.009891059249639511,83,488052
2556,-0.045185454189777374,70,488122
2557,-11.309441566467285,710,488832
2558,-20.88755226135254,986,489818
2559,-0.018268967047333717,53,489871
2560,-20.00521469116211,991,490862
2561,-0.007119063287973404,60,490922
2562,-0.04393766447901726,92,491014
2563,-0.01185297966003418,56,491070
2564,-0.04485960304737091,59,491129
2565,0.016006000339984894,86,491215
2566,-0.04492336884140968,59,491274
2567,-0.013603419065475464,77,491351
2568,0.3419710695743561,351,491702
2569,-0.01708652637898922,74,491776
2570,-0.04518778622150421,67,491843
2571,-0.007119312882423401,90,491933
2572,0.1316370666027069,150,492083
2573,0.00828077644109726,92,492175
2574,0.1198248565196991,136,492311
2575,-0.04529796540737152,83,492394
2576,0.013869524002075195,152,492546
2577,-0.0453484021127224,123,492669
2578,-0.01373976469039917,80,492749
2579,-0.04562979191541672,98,492847
2580,-0.007305692881345749,85,492932
2581,-0.028780484572052956,117,493049
2582,0.10575999319553375,179,493228
2583,-0.01946205459535122,140,493368
2584,0.2819909453392029,302,493670
2585,-0.04623294994235039,156,493826
2586,-0.009885776787996292,159,493985
2587,-0.5791135430335999,377,494362
2588,-0.02394639514386654,130,494492
2589,-0.011128470301628113,66,494558
2590,-0.036433927714824677,143,494701
2591,0.07630166411399841,120,494821
2592,-0.022385872900485992,56,494877
2593,0.04880788177251816,146,495023
2594,-0.04835951700806618,283,495306
2595,-0.0017303787171840668,127,495433
2596,-0.04516829550266266,65,495498
2597,-0.04525582864880562,116,495614
2598,-0.00517847016453743,165,495779
2599,-9.173675537109375,533,496312
2600,-0.04452823847532272,141,496453
2601,-0.04516180232167244,109,496562
2602,-0.004099097102880478,53,496615
2603,-0.0007568523287773132,117,496732
2604,-0.025070179253816605,71,496803
2605,-0.009163592010736465,61,496864
2606,0.008419018238782883,121,496985
2607,-6.657680511474609,427,497412
2608,-0.037567704916000366,83,497495
2609,-0.044917233288288116,64,497559
2610,-7.146983623504639,640,498199
2611,-8.584131240844727,650,498849
2612,-0.04510411620140076,65,498914
2613,0.008648522198200226,106,499020
2614,0.025498773902654648,135,499155
2615,0.007984451949596405,78,499233
2616,-0.0281209833920002,146,499379
2617,-0.04611806944012642,157,499536
2618,-0.04558379203081131,77,499613
2619,-0.049237750470638275,317,499930
2620,-0.04516860097646713,125,500055
2621,-0.04510684311389923,62,500117
2622,-0.0453207828104496,83,500200
2623,0.059826675802469254,151,500351
2624,-0.009198706597089767,99,500450
2625,0.0009933821856975555,80,500530
2626,-0.004782412201166153,62,500592
2627,0.11719827353954315,145,500737
2628,-0.020536968484520912,64,500801
2629,-0.04510052874684334,75,500876
2630,-0.04529252648353577,80,500956
2631,-0.04571416974067688,119,501075
2632,-0.009039390832185745,67,501142
2633,-0.04600081965327263,96,501238
2634,-0.04508708417415619,78,501316
2635,-0.019849669188261032,63,501379
2636,-0.01540539413690567,58,501437
2637,-0.02110544592142105,89,501526
2638,-0.0011035948991775513,120,501646
2639,-0.00677398219704628,128,501774
2640,-0.04572533071041107,140,501914
2641,0.014430474489927292,135,502049
2642,-0.017881756648421288,66,502115
2643,-25.094778060913086,1371,503486
2644,-0.006561268121004105,86,503572
2645,0.05337944254279137,144,503716
2646,-12.035048484802246,614,504330
2647,0.09036138653755188,141,504471
2648,-0.010246984660625458,76,504547
2649,0.03317777067422867,104,504651
2650,-0.011010758578777313,91,504742
2651,0.009686395525932312,154,504896
2652,0.007938586175441742,82,504978
2653,-0.009826768189668655,72,505050
2654,0.005713094025850296,78,505128
2655,-0.007128242403268814,67,505195
2656,-15.57844066619873,959,506154
2657,-3.1028530597686768,345,506499
2658,-0.016146354377269745,70,506569
2659,-0.045643534511327744,166,506735
2660,-0.04496026411652565,55,506790
2661,-6.429195404052734,398,507188
2662,-0.04563085362315178,118,507306
2663,-0.008830759674310684,63,507369
2664,0.004286341369152069,75,507444
2665,-0.04506264626979828,60,507504
2666,0.029714278876781464,102,507606
2667,-0.009760305285453796,74,507680
2668,-5.368179798126221,513,508193
2669,-0.045184895396232605,64,508257
2670,-0.007007282227277756,64,508321
2671,-0.0020642541348934174,71,508392
2672,0.0011520273983478546,69,508461
2673,-0.014956628903746605,123,508584
2674,-0.04543095827102661,96,508680
2675,-0.04535384848713875,127,508807
2676,-0.015207469463348389,72,508879
2677,0.0013304688036441803,164,509043
2678,-0.012115474790334702,57,509100
2679,-0.012311995029449463,59,509159
2680,-22.98095703125,1107,510266
2681,0.020685862749814987,102,510368
2682,-7.234013557434082,499,510867
2683,0.007765874266624451,97,510964
2684,-0.009323179721832275,74,511038
2685,-0.007154837250709534,75,511113
2686,-0.0433824360370636,134,511247
2687,-0.027227111160755157,60,511307
2688,0.024051964282989502,125,511432
2689,-0.02271728403866291,72,511504
2690,0.017255611717700958,108,511612
2691,-0.01299259439110756,120,511732
2692,-0.03510701656341553,102,511834
2693,0.01251986250281334,103,511937
2694,-0.045503582805395126,116,512053
2695,-0.04385096952319145,125,512178
2696,0.05701267346739769,132,512310
2697,-0.014328600838780403,139,512449
2698,-13.749948501586914,874,513323
2699,-0.045322783291339874,76,513399
2700,-0.032526616007089615,62,513461
2701,-0.04608571529388428,93,513554
2702,0.006345316767692566,108,513662
2703,-0.022692089900374413,88,513750
2704,-0.045012567192316055,58,513808
2705,0.01238163560628891,97,513905
2706,0.1853349208831787,348,514253
2707,-0.03339271619915962,136,514389
2708,0.011899031698703766,82,514471
2709,0.002702094614505768,87,514558
2710,0.031414806842803955,101,514659
2711,-0.045408472418785095,143,514802
2712,0.00998350977897644,89,514891
2713,-14.735627174377441,828,515719
2714,-17.669477462768555,937,516656
2715,-0.01762436330318451,55,516711
2716,-0.0026657171547412872,113,516824
2717,-0.0415731705725193,101,516925
2718,-0.005030311644077301,80,517005
2719,-0.04518787935376167,120,517125
2720,0.09964026510715485,157,517282
2721,-0.045242782682180405,75,517357
2722,0.022096332162618637,109,517466
2723,0.011144399642944336,87,517553
2724,-0.017597621306777,52,517605
2725,0.03749336674809456,96,517701
2726,-0.008932992815971375,80,517781
2727,-11.018941879272461,808,518589
2728,-0.04609212651848793,101,518690
2729,0.016673032194375992,147,518837
2730,-0.01608547940850258,60,518897
2731,-0.01889568753540516,53,518950
2732,-0.04343448206782341,109,519059
2733,0.030801888555288315,122,519181
2734,-0.0458773598074913,109,519290
2735,0.045717641711235046,116,519406
2736,-0.04550344869494438,99,519505
2737,0.017556630074977875,195,519700
2738,-0.04601115733385086,134,519834
2739,-0.04170040041208267,81,519915
2740,-0.016580965369939804,86,520001
2741,-0.047405779361724854,172,520173
2742,-18.612197875976562,1082,521255
2743,-0.007882073521614075,67,521322
2744,-0.046738121658563614,182,521504
2745,-0.04586414247751236,105,521609
2746,-0.04521896317601204,67,521676
2747,-0.025386884808540344,70,521746
2748,0.0031821317970752716,133,521879
2749,-0.034537654370069504,68,521947
2750,-0.04552989453077316,130,522077
2751,-0.0031435489654541016,149,522226
2752,0.03839724883437157,107,522333
2753,-0.04572029039263725,110,522443
2754,-0.0262681283056736,77,522520
2755,-16.126171112060547,975,523495
2756,-0.008152592927217484,71,523566
2757,-15.284096717834473,757,524323
2758,0.048530515283346176,107,524430
2759,0.020170103758573532,92,524522
2760,-0.04510539397597313,76,524598
2761,-0.001244567334651947,67,524665
2762,-0.022440830245614052,82,524747
2763,0.0007903203368186951,91,524838
2764,-0.04588494077324867,158,524996
2765,-0.012322667986154556,221,525217
2766,0.02863825485110283,117,525334
2767,-0.0016439557075500488,81,525415
2768,-0.04827436804771423,254,525669
2769,0.03130680322647095,108,525777
2770,0.05750171095132828,127,525904
2771,0.004356306046247482,68,525972
2772,-10.443558692932129,638,526610
2773,-0.016050705686211586,97,526707
2774,-9.290202140808105,607,527314
2775,0.05003761872649193,179,527493
2776,-0.015317471697926521,66,527559
2777,0.03742846101522446,103,527662
2778,-0.045200277119874954,86,527748
2779,-0.014180855825543404,61,527809
2780,-0.04040585830807686,91,527900
2781,0.003817349672317505,114,528014
2782,-0.046189941465854645,86,528100
2783,0.00035649538040161133,152,528252
2784,-0.045230764895677567,113,528365
2785,-0.0080990269780159,82,528447
2786,-2.957601547241211,420,528867
2787,-2.710848808288574,411,529278
2788,0.08922445774078369,131,529409
2789,-0.046277374029159546,144,529553
2790,-7.637299537658691,609,530162
2791,-0.04525618255138397,68,530230
2792,-14.887429237365723,781,531011
2793,-0.01969236135482788,58,531069
2794,-0.008522547781467438,62,531131
2795,-15.968571662902832,952,532083
2796,-0.04308449104428291,175,532258
2797,-0.04826861247420311,309,532567
2798,-0.045328691601753235,108,532675
2799,-2.7798116207122803e-05,66,532741
2800,-0.012171991169452667,78,532819
2801,-0.005454469472169876,58,532877
2802,-5.929937362670898,373,533250
2803,0.0031899549067020416,82,533332
2804,-0.003581348806619644,60,533392
2805,-0.0004162639379501343,60,533452
2806,-16.856250762939453,836,534288
2807,-0.007300723344087601,51,534339
2808,0.04197913035750389,114,534453
2809,-0.04375975951552391,91,534544
2810,-12.927862167358398,773,535317
2811,-0.008516695350408554,57,535374
2812,-0.04575550556182861,88,535462
2813,-0.008138887584209442,58,535520
2814,-0.016065843403339386,132,535652
2815,-0.03830987215042114,86,535738
2816,0.08057352900505066,124,535862
2817,0.00974627211689949,97,535959
2818,0.019552774727344513,90,536049
2819,-0.017655260860919952,54,536103
2820,0.15359997749328613,321,536424
2821,-0.04659043624997139,139,536563
2822,0.011840566992759705,98,536661
2823,-0.045332714915275574,72,536733
2824,0.0252387635409832,109,536842
2825,0.0031521059572696686,104,536946
2826,-0.04579898715019226,92,537038
2827,0.03423492982983589,115,537153
2828,0.03008958324790001,108,537261
2829,-0.0032707378268241882,111,537372
2830,-0.045116402208805084,53,537425
2831,-0.04501146450638771,53,537478
2832,-0.027742186561226845,105,537583
2833,-0.04539899155497551,72,537655
2834,-18.41705894470215,918,538573
2835,-0.0064699240028858185,62,538635
2836,-0.045790888369083405,147,538782
2837,-0.04526825621724129,61,538843
2838,-0.003554046154022217,72,538915
2839,-0.04542319476604462,125,539040
2840,0.0022421665489673615,153,539193
2841,-12.637866020202637,667,539860
2842,-0.008972730487585068,63,539923
2843,-0.04561629518866539,76,539999
2844,-0.04603010416030884,82,540081
2845,-0.045831698924303055,86,540167
2846,-0.04576864466071129,111,540278
2847,-0.044484782963991165,59,540337
2848,-0.023997962474822998,62,540399
2849,0.09991586953401566,142,540541
2850,0.0014004968106746674,70,540611
2851,-0.023523740470409393,120,540731
2852,-0.038459766656160355,51,540782
2853,-0.02206401154398918,55,540837
2854,-0.027360685169696808,67,540904
2855,-1.050219178199768,371,541275
2856,-0.010566536337137222,69,541344
2857,0.022963006049394608,118,541462
2858,-0.045340511947870255,117,541579
2859,0.09019793570041656,124,541703
2860,-0.005585677921772003,99,541802
2861,-0.04515313729643822,116,541918
2862,-0.04325691983103752,62,541980
2863,-0.021714482456445694,101,542081
2864,-0.03440515697002411,82,542163
2865,-0.045192815363407135,61,542224
2866,-0.03904639929533005,124,542348
2867,0.01850631833076477,150,542498
2868,0.009777553379535675,132,542630
2869,-0.020580807700753212,77,542707
2870,-4.631270408630371,483,543190
2871,0.10211309790611267,136,543326
2872,0.03408161178231239,115,543441
2873,-0.015609044581651688,100,543541
2874,-0.004222143441438675,57,543598
2875,-0.11414818465709686,322,543920
2876,-11.048803329467773,614,544534
2877,-8.098541259765625,604,545138
2878,-0.01903383992612362,66,545204
2879,-0.04554756358265877,90,545294
2880,-0.09438186883926392,220,545514
2881,-2.9443721771240234,328,545842
2882,-0.019030079245567322,65,545907
2883,-0.04527689516544342,64,545971
